raw_species,plot,year,site,percent_cover,abund_class
Penaea cneorum,LB2_102,1993,langeberg,2.5,NA
Pentameris macrocalycina,LB2_102,1993,langeberg,37.5,NA
Pentaschistis colorata,LB2_102,1993,langeberg,2.5,NA
Pentaschistis malouinensis,LB2_102,1993,langeberg,2.5,NA
Restio inconspicuus,LB2_102,1993,langeberg,15,NA
Schizaea pectinata,LB2_102,1993,langeberg,0.1,NA
Senecio purpureus,LB2_102,1993,langeberg,0.1,NA
Staberoha cernua,LB2_102,1993,langeberg,15,NA
Tetraria cuspidata,LB2_102,1993,langeberg,2.5,NA
Tetraria fasciata,LB2_102,1993,langeberg,2.5,NA
Tetraria flexuosa,LB2_102,1993,langeberg,2.5,NA
Tetraria pillansii,LB2_102,1993,langeberg,2.5,NA
Thamnochortus cinereus,LB2_102,1993,langeberg,0.1,NA
Ursinia trifida,LB2_102,1993,langeberg,0.1,NA
Wahlenbergia fruticosa,LB2_102,1993,langeberg,0.1,NA
Widdringtonia nodiflora,LB2_102,1993,langeberg,0.1,NA
Berzelia galpinii,LB2_103,1993,langeberg,62.5,NA
Calopsis membranacea,LB2_103,1993,langeberg,0.1,NA
Cassytha ciliolata,LB2_103,1993,langeberg,2.5,NA
Cullumia aculeata,LB2_103,1993,langeberg,2.5,NA
Ehrharta ramosa,LB2_103,1993,langeberg,0.1,NA
Erica hispidula,LB2_103,1993,langeberg,62.5,NA
Erica melanthera,LB2_103,1993,langeberg,2.5,NA
Erica penicilliformis,LB2_103,1993,langeberg,2.5,NA
Erica plukenetii,LB2_103,1993,langeberg,2.5,NA
Erica triceps,LB2_103,1993,langeberg,2.5,NA
Ficinia filiformis,LB2_103,1993,langeberg,2.5,NA
Helichrysum felinum,LB2_103,1993,langeberg,2.5,NA
Indigofera filifolia,LB2_103,1993,langeberg,2.5,NA
Leucadendron eucalyptifolium,LB2_103,1993,langeberg,37.5,NA
Lobelia neglecta,LB2_103,1993,langeberg,2.5,NA
Merxmuellera rufa,LB2_103,1993,langeberg,2.5,NA
Pseudoselago serrata,LB2_103,1993,langeberg,2.5,NA
Psoralea pinnata,LB2_103,1993,langeberg,15,NA
Staberoha cernua,LB2_103,1993,langeberg,0.1,NA
Stoebe plumosa,LB2_103,1993,langeberg,2.5,NA
Tetraria cuspidata,LB2_103,1993,langeberg,2.5,NA
Tetraria flexuosa,LB2_103,1993,langeberg,2.5,NA
Thamnochortus cinereus,LB2_103,1993,langeberg,2.5,NA
Berzelia galpinii,LB2_104,1993,langeberg,2.5,NA
Bobartia macrospatha,LB2_104,1993,langeberg,2.5,NA
Chrysitrix capensis,LB2_104,1993,langeberg,2.5,NA
Cullumia aculeata,LB2_104,1993,langeberg,15,NA
Drosera aliciae,LB2_104,1993,langeberg,0.1,NA
Edmondia sesamoides,LB2_104,1993,langeberg,0.1,NA
Ehrharta dura,LB2_104,1993,langeberg,2.5,NA
Elegia juncea,LB2_104,1993,langeberg,2.5,NA
Erica cubica,LB2_104,1993,langeberg,62.5,NA
Erica hispidula,LB2_104,1993,langeberg,2.5,NA
Erica longimontana,LB2_104,1993,langeberg,0.1,NA
Erica penicilliformis,LB2_104,1993,langeberg,0.1,NA
Ficinia filiformis,LB2_104,1993,langeberg,2.5,NA
Leucadendron eucalyptifolium,LB2_104,1993,langeberg,2.5,NA
Merxmuellera rufa,LB2_104,1993,langeberg,15,NA
Nevillea species,LB2_104,1993,langeberg,15,NA
Restio inconspicuus,LB2_104,1993,langeberg,37.5,NA
Staberoha cernua,LB2_104,1993,langeberg,0.1,NA
Tetraria crassa,LB2_104,1993,langeberg,37.5,NA
Tetraria cuspidata,LB2_104,1993,langeberg,2.5,NA
Ursinia trifida,LB2_104,1993,langeberg,0.1,NA
Acmadenia trigona,LB2_105,1993,langeberg,2.5,NA
Agapanthus africanus,LB2_105,1993,langeberg,2.5,NA
Argyrolobium filiforme,LB2_105,1993,langeberg,0.1,NA
Aspalathus hypnoides,LB2_105,1993,langeberg,2.5,NA
Bobartia macrospatha,LB2_105,1993,langeberg,2.5,NA
Brunia laevis,LB2_105,1993,langeberg,0.1,NA
Calopsis membranacea,LB2_105,1993,langeberg,2.5,NA
Cliffortia stricta,LB2_105,1993,langeberg,2.5,NA
Clutia ericoides,LB2_105,1993,langeberg,2.5,NA
Corymbium glabrum,LB2_105,1993,langeberg,2.5,NA
Cullumia aculeata,LB2_105,1993,langeberg,2.5,NA
Drosera aliciae,LB2_105,1993,langeberg,0.1,NA
Ehrharta dura,LB2_105,1993,langeberg,2.5,NA
Elegia equisetacea,LB2_105,1993,langeberg,2.5,NA
Erica hispidula,LB2_105,1993,langeberg,0.1,NA
Erica penicilliformis,LB2_105,1993,langeberg,2.5,NA
Erica triceps,LB2_105,1993,langeberg,0.1,NA
Gnidia galpinii,LB2_105,1993,langeberg,2.5,NA
Hypodiscus albo-aristatus,LB2_105,1993,langeberg,15,NA
Indigofera alopecuroides,LB2_105,1993,langeberg,2.5,NA
Leucadendron eucalyptifolium,LB2_105,1993,langeberg,2.5,NA
Merxmuellera rufa,LB2_105,1993,langeberg,2.5,NA
Mimetes cucullatus,LB2_105,1993,langeberg,2.5,NA
Othonna species,LB2_105,1993,langeberg,2.5,NA
Pelargonium ternatum,LB2_105,1993,langeberg,2.5,NA
Penaea mucronata,LB2_105,1993,langeberg,2.5,NA
Psoralea monophylla,LB2_105,1993,langeberg,2.5,NA
Restio inconspicuus,LB2_105,1993,langeberg,2.5,NA
Schizaea pectinata,LB2_105,1993,langeberg,0.1,NA
Senecio ilicifolius,LB2_105,1993,langeberg,2.5,NA
Staberoha cernua,LB2_105,1993,langeberg,2.5,NA
Stoebe species,LB2_105,1993,langeberg,0.1,NA
Tetraria bromoides,LB2_105,1993,langeberg,2.5,NA
Tetraria crassa,LB2_105,1993,langeberg,15,NA
Tetraria cuspidata,LB2_105,1993,langeberg,2.5,NA
Tetraria fasciata,LB2_105,1993,langeberg,15,NA
Tetraria fimbriolata,LB2_105,1993,langeberg,2.5,NA
Tetraria flexuosa,LB2_105,1993,langeberg,87.5,NA
Thamnochortus cinereus,LB2_105,1993,langeberg,2.5,NA
Wahlenbergia fruticosa,LB2_105,1993,langeberg,0.1,NA
Anomalanthus scoparius,LB2_106,1993,langeberg,15,NA
Anthospermum galioides,LB2_106,1993,langeberg,2.5,NA
Berzelia galpinii,LB2_106,1993,langeberg,15,NA
Bobartia macrospatha,LB2_106,1993,langeberg,0.1,NA
Calopsis membranacea,LB2_106,1993,langeberg,2.5,NA
Corymbium glabrum,LB2_106,1993,langeberg,2.5,NA
Drosera aliciae,LB2_106,1993,langeberg,2.5,NA
Edmondia sesamoides,LB2_106,1993,langeberg,0.1,NA
Ehrharta dura,LB2_106,1993,langeberg,2.5,NA
Elegia asperiflora,LB2_106,1993,langeberg,0.1,NA
Elegia juncea,LB2_106,1993,langeberg,15,NA
Erica hispidula,LB2_106,1993,langeberg,15,NA
Erica triceps,LB2_106,1993,langeberg,2.5,NA
Ficinia trichodes,LB2_106,1993,langeberg,2.5,NA
Helichrysum felinum,LB2_106,1993,langeberg,0.1,NA
Hypodiscus aristatus,LB2_106,1993,langeberg,2.5,NA
Indigofera flabellata,LB2_106,1993,langeberg,2.5,NA
Lachnaea species,LB2_106,1993,langeberg,2.5,NA
Leucadendron eucalyptifolium,LB2_106,1993,langeberg,15,NA
Merxmuellera rufa,LB2_106,1993,langeberg,2.5,NA
Nevillea species,LB2_106,1993,langeberg,2.5,NA
Othonna quinquedentata,LB2_106,1993,langeberg,2.5,NA
Penaea cneorum,LB2_106,1993,langeberg,2.5,NA
Pentameris macrocalycina,LB2_106,1993,langeberg,15,NA
Pentaschistis colorata,LB2_106,1993,langeberg,2.5,NA
Pentaschistis malouinensis,LB2_106,1993,langeberg,2.5,NA
Protea cynaroides,LB2_106,1993,langeberg,2.5,NA
Protea neriifolia,LB2_106,1993,langeberg,2.5,NA
Restio inconspicuus,LB2_106,1993,langeberg,15,NA
Restio triticeus,LB2_106,1993,langeberg,2.5,NA
Staberoha cernua,LB2_106,1993,langeberg,15,NA
Stoebe microphylla,LB2_106,1993,langeberg,2.5,NA
Struthiola eckloniana,LB2_106,1993,langeberg,2.5,NA
Syncarpha dregeana,LB2_106,1993,langeberg,0.1,NA
Syncarpha vestita,LB2_106,1993,langeberg,2.5,NA
Tetraria cuspidata,LB2_106,1993,langeberg,2.5,NA
Tetraria flexuosa,LB2_106,1993,langeberg,37.5,NA
Thamnochortus cinereus,LB2_106,1993,langeberg,2.5,NA
Thesium virgatum,LB2_106,1993,langeberg,2.5,NA
Wahlenbergia fruticosa,LB2_106,1993,langeberg,2.5,NA
Bobartia macrospatha,LB2_107,1993,langeberg,2.5,NA
Calopsis membranacea,LB2_107,1993,langeberg,2.5,NA
Centella sessilis,LB2_107,1993,langeberg,2.5,NA
Ceratocaryum decipiens,LB2_107,1993,langeberg,0.1,NA
Chrysitrix capensis,LB2_107,1993,langeberg,0.1,NA
Corymbium glabrum,LB2_107,1993,langeberg,2.5,NA
Edmondia sesamoides,LB2_107,1993,langeberg,0.1,NA
Ehrharta dura,LB2_107,1993,langeberg,2.5,NA
Elegia galpinii,LB2_107,1993,langeberg,2.5,NA
Elegia juncea,LB2_107,1993,langeberg,15,NA
Erica triceps,LB2_107,1993,langeberg,15,NA
Hypodiscus aristatus,LB2_107,1993,langeberg,2.5,NA
Indigofera alopecuroides,LB2_107,1993,langeberg,2.5,NA
Leucadendron eucalyptifolium,LB2_107,1993,langeberg,2.5,NA
Leucadendron spissifolium,LB2_107,1993,langeberg,2.5,NA
Lobelia neglecta,LB2_107,1993,langeberg,2.5,NA
Merxmuellera rufa,LB2_107,1993,langeberg,2.5,NA
Nevillea species,LB2_107,1993,langeberg,2.5,NA
Othonna quinquedentata,LB2_107,1993,langeberg,0.1,NA
Penaea cneorum,LB2_107,1993,langeberg,15,NA
Pentameris macrocalycina,LB2_107,1993,langeberg,15,NA
Pentaschistis colorata,LB2_107,1993,langeberg,2.5,NA
Protea neriifolia,LB2_107,1993,langeberg,0.1,NA
Restio inconspicuus,LB2_107,1993,langeberg,15,NA
Rhodocoma fruticosa,LB2_107,1993,langeberg,0.1,NA
Staberoha cernua,LB2_107,1993,langeberg,62.5,NA
Struthiola eckloniana,LB2_107,1993,langeberg,2.5,NA
Syncarpha dregeana,LB2_107,1993,langeberg,2.5,NA
Syncarpha vestita,LB2_107,1993,langeberg,2.5,NA
Tetraria cuspidata,LB2_107,1993,langeberg,2.5,NA
Tetraria thermalis,LB2_107,1993,langeberg,2.5,NA
Tetraria ustulata,LB2_107,1993,langeberg,15,NA
Thamnochortus cinereus,LB2_107,1993,langeberg,2.5,NA
Ursinia trifida,LB2_107,1993,langeberg,0.1,NA
Wahlenbergia fruticosa,LB2_107,1993,langeberg,2.5,NA
Berzelia galpinii,LB2_108,1993,langeberg,15,NA
Bobartia macrospatha,LB2_108,1993,langeberg,2.5,NA
Calopsis membranacea,LB2_108,1993,langeberg,2.5,NA
Centella lanata,LB2_108,1993,langeberg,2.5,NA
Chironia jasminoides,LB2_108,1993,langeberg,0.1,NA
Chondropetalum mucronatum,LB2_108,1993,langeberg,0.1,NA
Chrysitrix capensis,LB2_108,1993,langeberg,2.5,NA
Drosera aliciae,LB2_108,1993,langeberg,0.1,NA
Edmondia sesamoides,LB2_108,1993,langeberg,0.1,NA
Ehrharta ramosa,LB2_108,1993,langeberg,2.5,NA
Elegia asperiflora,LB2_108,1993,langeberg,15,NA
Elegia equisetacea,LB2_108,1993,langeberg,2.5,NA
Elegia juncea,LB2_108,1993,langeberg,2.5,NA
Epischoenus quadrangularis,LB2_108,1993,langeberg,2.5,NA
Erica cubica,LB2_108,1993,langeberg,2.5,NA
Erica hispidula,LB2_108,1993,langeberg,2.5,NA
Erica longimontana,LB2_108,1993,langeberg,37.5,NA
Erica penicilliformis,LB2_108,1993,langeberg,2.5,NA
Erica winteri,LB2_108,1993,langeberg,2.5,NA
Ficinia species,LB2_108,1993,langeberg,2.5,NA
Ficinia trichodes,LB2_108,1993,langeberg,2.5,NA
Helichrysum felinum,LB2_108,1993,langeberg,2.5,NA
Indigofera concava,LB2_108,1993,langeberg,2.5,NA
Leucadendron eucalyptifolium,LB2_108,1993,langeberg,62.5,NA
Leucadendron spissifolium,LB2_108,1993,langeberg,2.5,NA
Lobelia neglecta,LB2_108,1993,langeberg,2.5,NA
Merxmuellera rufa,LB2_108,1993,langeberg,2.5,NA
Nevillea species,LB2_108,1993,langeberg,2.5,NA
Penaea cneorum,LB2_108,1993,langeberg,2.5,NA
Pentameris macrocalycina,LB2_108,1993,langeberg,15,NA
Pentaschistis colorata,LB2_108,1993,langeberg,15,NA
Pentaschistis malouinensis,LB2_108,1993,langeberg,37.5,NA
Platycaulos compressus,LB2_108,1993,langeberg,2.5,NA
Protea neriifolia,LB2_108,1993,langeberg,2.5,NA
Restio inconspicuus,LB2_108,1993,langeberg,15,NA
Rhodocoma fruticosa,LB2_108,1993,langeberg,2.5,NA
Staberoha cernua,LB2_108,1993,langeberg,2.5,NA
Stoebe plumosa,LB2_108,1993,langeberg,2.5,NA
Struthiola eckloniana,LB2_108,1993,langeberg,2.5,NA
Syncarpha dregeana,LB2_108,1993,langeberg,2.5,NA
Tetraria cuspidata,LB2_108,1993,langeberg,15,NA
Thamnochortus cinereus,LB2_108,1993,langeberg,2.5,NA
Thesium virgatum,LB2_108,1993,langeberg,0.1,NA
Ursinia trifida,LB2_108,1993,langeberg,2.5,NA
Widdringtonia nodiflora,LB2_108,1993,langeberg,0.1,NA
Berzelia galpinii,LB2_109,1993,langeberg,15,NA
Centella lanata,LB2_109,1993,langeberg,15,NA
Chondropetalum mucronatum,LB2_109,1993,langeberg,62.5,NA
Chrysitrix capensis,LB2_109,1993,langeberg,2.5,NA
Cullumia aculeata,LB2_109,1993,langeberg,2.5,NA
Edmondia sesamoides,LB2_109,1993,langeberg,0.1,NA
Epischoenus quadrangularis,LB2_109,1993,langeberg,2.5,NA
Erica cubica,LB2_109,1993,langeberg,15,NA
Erica hispidula,LB2_109,1993,langeberg,2.5,NA
Erica longimontana,LB2_109,1993,langeberg,15,NA
Erica penicilliformis,LB2_109,1993,langeberg,2.5,NA
Erica winteri,LB2_109,1993,langeberg,2.5,NA
Ficinia trichodes,LB2_109,1993,langeberg,2.5,NA
Leucadendron spissifolium,LB2_109,1993,langeberg,2.5,NA
Merxmuellera rufa,LB2_109,1993,langeberg,2.5,NA
Nevillea species,LB2_109,1993,langeberg,15,NA
Pentameris macrocalycina,LB2_109,1993,langeberg,15,NA
Pentaschistis malouinensis,LB2_109,1993,langeberg,37.5,NA
Platycaulos compressus,LB2_109,1993,langeberg,15,NA
Protea cynaroides,LB2_109,1993,langeberg,0.1,NA
Psoralea species,LB2_109,1993,langeberg,2.5,NA
Restio inconspicuus,LB2_109,1993,langeberg,2.5,NA
Struthiola eckloniana,LB2_109,1993,langeberg,0.1,NA
Syncarpha dregeana,LB2_109,1993,langeberg,2.5,NA
Tetraria flexuosa,LB2_109,1993,langeberg,2.5,NA
Ursinia trifida,LB2_109,1993,langeberg,2.5,NA
Widdringtonia nodiflora,LB2_109,1993,langeberg,0.1,NA
Bobartia macrospatha,LB2_110,1993,langeberg,2.5,NA
Calopsis membranacea,LB2_110,1993,langeberg,2.5,NA
Centella lanata,LB2_110,1993,langeberg,15,NA
Chrysitrix capensis,LB2_110,1993,langeberg,2.5,NA
Corymbium glabrum,LB2_110,1993,langeberg,2.5,NA
Drosera aliciae,LB2_110,1993,langeberg,0.1,NA
Edmondia sesamoides,LB2_110,1993,langeberg,0.1,NA
Elegia juncea,LB2_110,1993,langeberg,2.5,NA
Erica bracteolaris,LB2_110,1993,langeberg,0.1,NA
Erica cordata,LB2_110,1993,langeberg,15,NA
Erica cubica,LB2_110,1993,langeberg,2.5,NA
Erica hispidula,LB2_110,1993,langeberg,2.5,NA
Erica longimontana,LB2_110,1993,langeberg,15,NA
Erica penicilliformis,LB2_110,1993,langeberg,2.5,NA
Erica winteri,LB2_110,1993,langeberg,15,NA
Ficinia trichodes,LB2_110,1993,langeberg,2.5,NA
Gnidia oppositifolia,LB2_110,1993,langeberg,2.5,NA
Helichrysum felinum,LB2_110,1993,langeberg,2.5,NA
Leucadendron spissifolium,LB2_110,1993,langeberg,2.5,NA
Lobelia neglecta,LB2_110,1993,langeberg,0.1,NA
Mairia crenata,LB2_110,1993,langeberg,0.1,NA
Merxmuellera rufa,LB2_110,1993,langeberg,2.5,NA
Nevillea species,LB2_110,1993,langeberg,15,NA
Penaea cneorum,LB2_110,1993,langeberg,2.5,NA
Pentameris macrocalycina,LB2_110,1993,langeberg,15,NA
Pentaschistis colorata,LB2_110,1993,langeberg,15,NA
Pentaschistis malouinensis,LB2_110,1993,langeberg,62.5,NA
Protea cynaroides,LB2_110,1993,langeberg,2.5,NA
Psoralea species,LB2_110,1993,langeberg,2.5,NA
Restio inconspicuus,LB2_110,1993,langeberg,15,NA
Staberoha cernua,LB2_110,1993,langeberg,15,NA
Tetraria flexuosa,LB2_110,1993,langeberg,2.5,NA
Thamnochortus cinereus,LB2_110,1993,langeberg,2.5,NA
Ursinia trifida,LB2_110,1993,langeberg,2.5,NA
Wahlenbergia fruticosa,LB2_110,1993,langeberg,2.5,NA
Widdringtonia nodiflora,LB2_110,1993,langeberg,0.1,NA
Acmadenia trigona,LB2_111,1993,langeberg,2.5,NA
Anomalanthus scoparius,LB2_111,1993,langeberg,37.5,NA
Anthospermum galioides,LB2_111,1993,langeberg,2.5,NA
Argyrolobium filiforme,LB2_111,1993,langeberg,0.1,NA
Cliffortia stricta,LB2_111,1993,langeberg,2.5,NA
Cullumia aculeata,LB2_111,1993,langeberg,2.5,NA
Cymbopogon marginatus,LB2_111,1993,langeberg,2.5,NA
Elegia galpinii,LB2_111,1993,langeberg,15,NA
Erica triceps,LB2_111,1993,langeberg,2.5,NA
Erica versicolor,LB2_111,1993,langeberg,2.5,NA
Euclea polyandra,LB2_111,1993,langeberg,2.5,NA
Hypodiscus albo-aristatus,LB2_111,1993,langeberg,2.5,NA
Hypodiscus striatus,LB2_111,1993,langeberg,2.5,NA
Indigofera flabellata,LB2_111,1993,langeberg,2.5,NA
Indigofera langebergensis,LB2_111,1993,langeberg,2.5,NA
Lanaria lanata,LB2_111,1993,langeberg,15,NA
Leucadendron eucalyptifolium,LB2_111,1993,langeberg,37.5,NA
Leucadendron salignum,LB2_111,1993,langeberg,2.5,NA
Mastersiella purpurea,LB2_111,1993,langeberg,15,NA
Merxmuellera rufa,LB2_111,1993,langeberg,2.5,NA
Metalasia pungens,LB2_111,1993,langeberg,2.5,NA
Mimetes cucullatus,LB2_111,1993,langeberg,0.1,NA
Phylica purpurea,LB2_111,1993,langeberg,2.5,NA
Protea neriifolia,LB2_111,1993,langeberg,15,NA
Restio triticeus,LB2_111,1993,langeberg,2.5,NA
Schizaea pectinata,LB2_111,1993,langeberg,0.1,NA
Struthiola argentea,LB2_111,1993,langeberg,0.1,NA
Syncarpha paniculata,LB2_111,1993,langeberg,2.5,NA
Acmadenia trigona,LB2_112,1993,langeberg,2.5,NA
Anthospermum galioides,LB2_112,1993,langeberg,2.5,NA
Cliffortia stricta,LB2_112,1993,langeberg,2.5,NA
Cullumia aculeata,LB2_112,1993,langeberg,2.5,NA
Cymbopogon marginatus,LB2_112,1993,langeberg,2.5,NA
Elegia galpinii,LB2_112,1993,langeberg,37.5,NA
Erica triceps,LB2_112,1993,langeberg,2.5,NA
Erica versicolor,LB2_112,1993,langeberg,15,NA
Euclea polyandra,LB2_112,1993,langeberg,2.5,NA
Hypodiscus striatus,LB2_112,1993,langeberg,15,NA
Indigofera langebergensis,LB2_112,1993,langeberg,2.5,NA
Lanaria lanata,LB2_112,1993,langeberg,15,NA
Leucadendron eucalyptifolium,LB2_112,1993,langeberg,37.5,NA
Leucadendron salignum,LB2_112,1993,langeberg,2.5,NA
Merxmuellera rufa,LB2_112,1993,langeberg,2.5,NA
Metalasia pungens,LB2_112,1993,langeberg,2.5,NA
Phylica purpurea,LB2_112,1993,langeberg,2.5,NA
Protea neriifolia,LB2_112,1993,langeberg,37.5,NA
Restio triticeus,LB2_112,1993,langeberg,2.5,NA
Schizaea pectinata,LB2_112,1993,langeberg,2.5,NA
Struthiola argentea,LB2_112,1993,langeberg,2.5,NA
Syncarpha paniculata,LB2_112,1993,langeberg,2.5,NA
Tetraria bromoides,LB2_112,1993,langeberg,15,NA
Tetraria capillacea,LB2_112,1993,langeberg,0.1,NA
Tetraria cuspidata,LB2_112,1993,langeberg,2.5,NA
Tetraria fasciata,LB2_112,1993,langeberg,0.1,NA
Wahlenbergia desmantha,LB2_112,1993,langeberg,0.1,NA
Anthospermum galioides,LB2_113,1993,langeberg,2.5,NA
Aspalathus hypnoides,LB2_113,1993,langeberg,2.5,NA
Aspalathus opaca,LB2_113,1993,langeberg,2.5,NA
Bobartia macrospatha,LB2_113,1993,langeberg,2.5,NA
Centella affinis,LB2_113,1993,langeberg,0.1,NA
Corymbium glabrum,LB2_113,1993,langeberg,2.5,NA
Cullumia aculeata,LB2_113,1993,langeberg,2.5,NA
Elegia juncea,LB2_113,1993,langeberg,2.5,NA
Erica hispidula,LB2_113,1993,langeberg,2.5,NA
Gerbera serrata,LB2_113,1993,langeberg,2.5,NA
Hypodiscus albo-aristatus,LB2_113,1993,langeberg,2.5,NA
Lanaria lanata,LB2_113,1993,langeberg,15,NA
Leucadendron eucalyptifolium,LB2_113,1993,langeberg,15,NA
Penaea mucronata,LB2_113,1993,langeberg,15,NA
Restio triticeus,LB2_113,1993,langeberg,2.5,NA
Rhodocoma fruticosa,LB2_113,1993,langeberg,2.5,NA
Schizaea pectinata,LB2_113,1993,langeberg,0.1,NA
Tetraria bromoides,LB2_113,1993,langeberg,2.5,NA
Tetraria crassa,LB2_113,1993,langeberg,2.5,NA
Tetraria cuspidata,LB2_113,1993,langeberg,2.5,NA
Tetraria fimbriolata,LB2_113,1993,langeberg,15,NA
Tetraria ustulata,LB2_113,1993,langeberg,37.5,NA
Thamnochortus cinereus,LB2_113,1993,langeberg,2.5,NA
Thesium virgatum,LB2_113,1993,langeberg,2.5,NA
Anthospermum galioides,LB2_114,1993,langeberg,2.5,NA
Aspalathus hypnoides,LB2_114,1993,langeberg,2.5,NA
Aspalathus opaca,LB2_114,1993,langeberg,2.5,NA
Bobartia macrospatha,LB2_114,1993,langeberg,2.5,NA
Cliffortia stricta,LB2_114,1993,langeberg,2.5,NA
Cullumia aculeata,LB2_114,1993,langeberg,2.5,NA
Ehrharta dura,LB2_114,1993,langeberg,15,NA
Elegia juncea,LB2_114,1993,langeberg,2.5,NA
Erica hispidula,LB2_114,1993,langeberg,15,NA
Erica triceps,LB2_114,1993,langeberg,0.1,NA
Ficinia capillifolia,LB2_114,1993,langeberg,2.5,NA
Gnidia galpinii,LB2_114,1993,langeberg,2.5,NA
Lachnaea species,LB2_114,1993,langeberg,2.5,NA
Lanaria lanata,LB2_114,1993,langeberg,15,NA
Leucadendron eucalyptifolium,LB2_114,1993,langeberg,15,NA
Lobelia neglecta,LB2_114,1993,langeberg,0.1,NA
Merxmuellera rufa,LB2_114,1993,langeberg,2.5,NA
Mimetes cucullatus,LB2_114,1993,langeberg,0.1,NA
Penaea mucronata,LB2_114,1993,langeberg,37.5,NA
Protea cynaroides,LB2_114,1993,langeberg,2.5,NA
Psoralea monophylla,LB2_114,1993,langeberg,2.5,NA
Restio inconspicuus,LB2_114,1993,langeberg,2.5,NA
Restio triticeus,LB2_114,1993,langeberg,2.5,NA
Rhodocoma fruticosa,LB2_114,1993,langeberg,2.5,NA
Staberoha cernua,LB2_114,1993,langeberg,2.5,NA
Stoebe alopecuroides,LB2_114,1993,langeberg,0.1,NA
Struthiola argentea,LB2_114,1993,langeberg,0.1,NA
Tetraria bromoides,LB2_114,1993,langeberg,15,NA
Tetraria crassa,LB2_114,1993,langeberg,2.5,NA
Tetraria cuspidata,LB2_114,1993,langeberg,2.5,NA
Tetraria flexuosa,LB2_114,1993,langeberg,15,NA
Thamnochortus cinereus,LB2_114,1993,langeberg,2.5,NA
Aloe ciliaris,LB2_115,1993,langeberg,2.5,NA
Anomalanthus scoparius,LB2_115,1993,langeberg,2.5,NA
Anthospermum aethiopicum,LB2_115,1993,langeberg,2.5,NA
Anthospermum galioides,LB2_115,1993,langeberg,2.5,NA
Aspalathus opaca,LB2_115,1993,langeberg,2.5,NA
Calopsis filiformis,LB2_115,1993,langeberg,2.5,NA
Clutia laxa,LB2_115,1993,langeberg,0.1,NA
Diospyros dichrophylla,LB2_115,1993,langeberg,2.5,NA
Diospyros glabra,LB2_115,1993,langeberg,2.5,NA
Eragrostis curvula,LB2_115,1993,langeberg,2.5,NA
Euclea polyandra,LB2_115,1993,langeberg,2.5,NA
Ficinia filiformis,LB2_115,1993,langeberg,2.5,NA
Hermannia angularis,LB2_115,1993,langeberg,2.5,NA
Ischyrolepis species,LB2_115,1993,langeberg,2.5,NA
Lanaria lanata,LB2_115,1993,langeberg,2.5,NA
Leucadendron salignum,LB2_115,1993,langeberg,37.5,NA
Leucospermum cuneiforme,LB2_115,1993,langeberg,2.5,NA
Lobelia coronopifolia,LB2_115,1993,langeberg,2.5,NA
Metalasia pungens,LB2_115,1993,langeberg,2.5,NA
Mimetes cucullatus,LB2_115,1993,langeberg,2.5,NA
Morella kraussiana,LB2_115,1993,langeberg,2.5,NA
Muraltia ciliaris,LB2_115,1993,langeberg,0.1,NA
Pelargonium candicans,LB2_115,1993,langeberg,0.1,NA
Protea nitida,LB2_115,1993,langeberg,15,NA
Psoralea species,LB2_115,1993,langeberg,0.1,NA
Pteridium aquilinum,LB2_115,1993,langeberg,2.5,NA
Rafnia capensis,LB2_115,1993,langeberg,2.5,NA
Restio triticeus,LB2_115,1993,langeberg,15,NA
Rhodocoma fruticosa,LB2_115,1993,langeberg,2.5,NA
Rhus rosmarinifolia,LB2_115,1993,langeberg,2.5,NA
Selago dregei,LB2_115,1993,langeberg,2.5,NA
Senecio crenatus,LB2_115,1993,langeberg,2.5,NA
Tetraria cuspidata,LB2_115,1993,langeberg,2.5,NA
Themeda triandra,LB2_115,1993,langeberg,87.5,NA
Tristachya leucothrix,LB2_115,1993,langeberg,15,NA
Aloe ciliaris,LB2_116,1993,langeberg,2.5,NA
Anthospermum aethiopicum,LB2_116,1993,langeberg,2.5,NA
Anthospermum galioides,LB2_116,1993,langeberg,2.5,NA
Clutia laxa,LB2_116,1993,langeberg,2.5,NA
Corymbium glabrum,LB2_116,1993,langeberg,2.5,NA
Crassula ericoides,LB2_116,1993,langeberg,0.1,NA
Diospyros glabra,LB2_116,1993,langeberg,0.1,NA
Erica glabripes,LB2_116,1993,langeberg,2.5,NA
Erica penicilliformis,LB2_116,1993,langeberg,2.5,NA
Erica versicolor,LB2_116,1993,langeberg,2.5,NA
Euclea polyandra,LB2_116,1993,langeberg,2.5,NA
Ficinia filiformis,LB2_116,1993,langeberg,2.5,NA
Helichrysum cymosum,LB2_116,1993,langeberg,0.1,NA
Helichrysum nudifolium,LB2_116,1993,langeberg,2.5,NA
Hermannia angularis,LB2_116,1993,langeberg,2.5,NA
Lanaria lanata,LB2_116,1993,langeberg,15,NA
Leucadendron salignum,LB2_116,1993,langeberg,15,NA
Leucospermum cuneiforme,LB2_116,1993,langeberg,2.5,NA
Lobelia coronopifolia,LB2_116,1993,langeberg,2.5,NA
Metalasia pungens,LB2_116,1993,langeberg,2.5,NA
Mimetes cucullatus,LB2_116,1993,langeberg,2.5,NA
Montinia caryophyllacea,LB2_116,1993,langeberg,2.5,NA
Morella kraussiana,LB2_116,1993,langeberg,2.5,NA
Muraltia ciliaris,LB2_116,1993,langeberg,2.5,NA
