"","NewUID","finalname","family_GM","latitude","longitude","region","replicate","date","collector","sample","num_leaves","leaf_area_cm2","leaf_length_cm","avg_leaf_width_cm","max_leaf_width_cm","leaf_thickness_mm","leaf_fresh_wgt_g","leaf_dry_wgt_g","twig_fresh_g","twig_dry_g","lma","fwc","succulence","ldmc","lwr","twig_fwc"
"5117","723_26_CB","Metalasia dregeana","ASTERACEAE",-32.3247,19.17371,"Cederberg","5","723","JS","26",NA,6.43,0.82,0.1,0.1,0.387,0.353,0.191,0.487,0.292,0.02970451,0.848167539,0.025194401,0.541076487,8.2,0.667808219
"5118","723_26_CB","Metalasia dregeana","ASTERACEAE",-32.3247,19.17371,"Cederberg","4","723","JS","26","75",6.02,0.77,0.1,0.1,0.526,0.288,0.166,0.376,0.242,0.027574751,0.734939759,0.020265781,0.576388889,7.7,0.553719008
"5119","723_26_CB","Metalasia dregeana","ASTERACEAE",-32.3247,19.17371,"Cederberg","1","723","JS","26","140",4.81,0.47,0.06,0.06,0.47,0.233,0.127,0.373,0.226,0.026403326,0.834645669,0.022037422,0.545064378,7.833333333,0.650442478
"5120","723_27_CB","Ischyrolepis sieberi","RESTIONACEAE",-32.3247,19.17371,"Cederberg","3","723","JS","27","1",22.58,61.2,0.4,0.9,1.729,3.693,2.425,NA,NA,0.107395926,0.522886598,0.05615589,0.656647712,153,NA
"5121","723_27_CB","Ischyrolepis sieberi","RESTIONACEAE",-32.3247,19.17371,"Cederberg","5","723","JS","27","1",29.05,51.1,0.6,1,1.46,4.047,2.655,NA,NA,0.091394148,0.524293785,0.047917384,0.656041512,85.16666667,NA
"5122","723_27_CB","Ischyrolepis sieberi","RESTIONACEAE",-32.3247,19.17371,"Cederberg","2","723","JS","27","1",45.65,70.2,0.6,1.3,2.372,6.193,3.89,NA,NA,0.085213582,0.592030848,0.050449069,0.628128532,117,NA
"5123","723_27_CB","Ischyrolepis sieberi","RESTIONACEAE",-32.3247,19.17371,"Cederberg","4","723","JS","27","1",25.6,57.6,0.4,0.9,1.858,3.555,2.293,NA,NA,0.089570313,0.550370693,0.049296875,0.645007032,144,NA
"5124","723_27_CB","Ischyrolepis sieberi","RESTIONACEAE",-32.3247,19.17371,"Cederberg","1","723","JS","27","1",20.32,49.6,0.4,0.9,1.56,2.679,1.669,NA,NA,0.082135827,0.605152786,0.049704724,0.622993654,124,NA
"5125","723_28_CB","Paranomus tomentosus","PROTEACEAE",-32.43317,19.17364,"Cederberg","3","723","JS","28","5",8.06,5.6,0.4,1.1,0.781,0.604,0.28,1.363,0.701,0.034739454,1.157142857,0.040198511,0.463576159,14,0.944365193
"5126","723_28_CB","Paranomus tomentosus","PROTEACEAE",-32.43317,19.17364,"Cederberg","1","723","JS","28","5",6.92,4.8,0.4,0.9,0.576,0.475,0.232,0.708,0.365,0.033526012,1.047413793,0.035115607,0.488421053,12,0.939726027
"5127","723_28_CB","Paranomus tomentosus","PROTEACEAE",-32.43317,19.17364,"Cederberg","2","723","JS","28","6",4.84,2.5,0.3,0.6,0.745,0.335,0.172,1.094,0.577,0.03553719,0.947674419,0.033677686,0.513432836,8.333333333,0.896013865
"5128","723_28_CB","Paranomus tomentosus","PROTEACEAE",-32.43317,19.17364,"Cederberg","5","723","JS","28","7",6.7,3.6,0.3,0.9,0.461,0.508,0.238,0.64,0.301,0.035522388,1.134453782,0.040298507,0.468503937,12,1.126245847
"5129","723_28_CB","Paranomus tomentosus","PROTEACEAE",-32.43317,19.17364,"Cederberg","4","723","JS","28","5",10.07,5.1,0.4,1.2,0.633,0.689,0.31,1.378,0.684,0.030784508,1.222580645,0.037636544,0.449927431,12.75,1.014619883
"5130","723_29_CB","Elytropappus scaber","ASTERACEAE",-32.43317,19.17364,"Cederberg","3","723","JS","29","150",4.36,0.49,0.09,0.1,0.264,0.102,0.072,0.389,0.274,0.016513761,0.416666667,0.006880734,0.705882353,5.444444444,0.419708029
"5131","723_29_CB","Elytropappus scaber","ASTERACEAE",-32.43317,19.17364,"Cederberg","1","723","JS","29","150",3.29,0.41,0.09,0.1,0.275,0.076,0.052,0.338,0.218,0.015805471,0.461538462,0.007294833,0.684210526,4.555555556,0.550458716
"5132","723_29_CB","Elytropappus scaber","ASTERACEAE",-32.43317,19.17364,"Cederberg","5","723","JS","29","140",4.07,0.52,0.11,0.13,0.261,0.094,0.067,0.416,0.291,0.016461916,0.402985075,0.006633907,0.712765957,4.727272727,0.429553265
"5133","723_29_CB","Elytropappus scaber","ASTERACEAE",-32.43317,19.17364,"Cederberg","2","723","JS","29","100",3.06,0.51,0.08,0.08,0.284,0.09,0.06,0.213,0.143,0.019607843,0.5,0.009803922,0.666666667,6.375,0.48951049
"5134","723_29_CB","Elytropappus scaber","ASTERACEAE",-32.43317,19.17364,"Cederberg","4","723","JS","29","120",3.13,0.49,0.1,0.11,0.215,0.082,0.059,0.46,0.311,0.01884984,0.389830508,0.007348243,0.719512195,4.9,0.479099678
"5135","723_3_CB","Phylica rigidifolia","RHAMNACEAE",-32.44049,19.1929,"Cederberg","3","723","JS","3","40",3.21,0.88,0.12,0.13,0.69,0.174,0.109,0.402,0.25,0.033956386,0.596330275,0.020249221,0.626436782,7.333333333,0.608
"5136","723_3_CB","Phylica rigidifolia","RHAMNACEAE",-32.44049,19.1929,"Cederberg","4","723","JS","3","80",6.94,1.17,0.9,0.9,0.683,0.388,0.257,0.405,0.263,0.0370317,0.509727626,0.018876081,0.662371134,1.3,0.539923954
"5137","723_3_CB","Phylica rigidifolia","RHAMNACEAE",-32.44049,19.1929,"Cederberg","2","723","JS","3","65",5.45,0.81,0.1,0.11,0.553,0.282,0.185,0.423,0.269,0.033944954,0.524324324,0.017798165,0.656028369,8.1,0.572490706
"5138","723_3_CB","Phylica rigidifolia","RHAMNACEAE",-32.44049,19.1929,"Cederberg","5","723","JS","3","100",7.01,0.76,0.1,0.11,0.537,0.348,0.216,0.36,0.224,0.030813124,0.611111111,0.018830243,0.620689655,7.6,0.607142857
"5139","723_3_CB","Phylica rigidifolia","RHAMNACEAE",-32.44049,19.1929,"Cederberg","1","723","JS","3","75",5.86,0.67,0.1,0.11,0.565,0.294,0.19,0.284,0.177,0.032423208,0.547368421,0.01774744,0.646258503,6.7,0.604519774
"5140","723_30_CB","Phylica leipoldtii","RHAMNACEAE",-32.43317,19.17364,"Cederberg","5","723","JS","30","50",4.41,1.02,0.1,0.13,0.45,0.233,0.152,0.172,0.113,0.03446712,0.532894737,0.018367347,0.652360515,10.2,0.522123894
"5141","723_30_CB","Phylica leipoldtii","RHAMNACEAE",-32.43317,19.17364,"Cederberg","1","723","JS","30","40",4.81,1.1,0.11,0.13,0.495,0.265,0.163,0.365,0.224,0.033887734,0.625766871,0.021205821,0.61509434,10,0.629464286
"5142","723_30_CB","Phylica leipoldtii","RHAMNACEAE",-32.43317,19.17364,"Cederberg","3","723","JS","30","50",4.18,0.88,0.09,0.12,0.428,0.193,0.12,0.514,0.321,0.028708134,0.608333333,0.017464115,0.621761658,9.777777778,0.601246106
"5143","723_30_CB","Phylica leipoldtii","RHAMNACEAE",-32.43317,19.17364,"Cederberg","2","723","JS","30","50",3.28,1,0.11,0.12,0.424,0.174,0.109,0.331,0.212,0.033231707,0.596330275,0.019817073,0.626436782,9.090909091,0.561320755
"5144","723_30_CB","Phylica leipoldtii","RHAMNACEAE",-32.43317,19.17364,"Cederberg","4","723","JS","30","50",4.4,1.03,0.1,0.1,0.404,0.225,0.148,0.249,0.158,0.033636364,0.52027027,0.0175,0.657777778,10.3,0.575949367
"5145","723_31_CB","Cannomois parviflora","RESTIONACEAE",-32.43317,19.17364,"Cederberg","5","723","JS","31","1",9.33,63.8,0.1,0.3,1.602,1.371,0.634,NA,NA,0.06795284,1.162460568,0.078992497,0.462436178,638,NA
"5146","723_31_CB","Cannomois parviflora","RESTIONACEAE",-32.43317,19.17364,"Cederberg","4","723","JS","31","1",18.35,51.6,0.1,0.2,1.316,2.537,1.257,NA,NA,0.068501362,1.018297534,0.069754768,0.495467087,516,NA
"5147","723_31_CB","Cannomois parviflora","RESTIONACEAE",-32.43317,19.17364,"Cederberg","3","723","JS","31","1",4.26,32.8,0.1,0.2,1.194,0.51,0.25,NA,NA,0.058685446,1.04,0.061032864,0.490196078,328,NA
"5148","723_31_CB","Cannomois parviflora","RESTIONACEAE",-32.43317,19.17364,"Cederberg","1","723","JS","31","1",14.03,48.7,0.3,0.6,1.42,1.978,0.944,NA,NA,0.067284391,1.095338983,0.073699216,0.477249747,162.3333333,NA
"5149","723_31_CB","Cannomois parviflora","RESTIONACEAE",-32.43317,19.17364,"Cederberg","2","723","JS","31","1",9.79,65,0.2,0.2,1.541,1.444,0.738,NA,NA,0.075383044,0.956639566,0.072114402,0.511080332,325,NA
"5150","723_32_CB","Rhus scytophylla","ANACARDIACEAE",-32.43322,19.174,"Cederberg","2","723","JS","32","2",13.77,6.2,1.4,2.3,0.733,1.051,0.49,1.703,0.863,0.035584604,1.144897959,0.040740741,0.466222645,4.428571429,0.973348783
"5151","723_32_CB","Rhus scytophylla","ANACARDIACEAE",-32.43322,19.174,"Cederberg","5","723","JS","32","3",13.67,5.1,1.2,1.6,0.725,1.646,0.781,1.014,0.517,0.057132407,1.107554417,0.063277249,0.474483597,4.25,0.96131528
"5152","723_32_CB","Rhus scytophylla","ANACARDIACEAE",-32.43322,19.174,"Cederberg","4","723","JS","32","4",10.18,3.34,1,1.42,0.722,0.947,0.468,0.937,0.459,0.045972495,1.023504274,0.047053045,0.494192186,3.34,1.041394336
"5153","723_32_CB","Rhus scytophylla","ANACARDIACEAE",-32.43322,19.174,"Cederberg","1","723","JS","32","2",15.34,4.42,1.69,2.1,0.881,1.757,0.815,0.983,0.528,0.053129074,1.155828221,0.061408083,0.46385885,2.615384615,0.861742424
"5154","723_32_CB","Rhus scytophylla","ANACARDIACEAE",-32.43322,19.174,"Cederberg","3","723","JS","32","3",11.38,3.56,1.2,1.79,0.718,0.904,0.411,0.942,0.461,0.036115993,1.199513382,0.043321617,0.454646018,2.966666667,1.043383948
"5155","723_33_CB","Oscularia steenbergensis","AIZOACEAE",-32.43322,19.174,"Cederberg","2","723","JS","33","10",6.02,1.51,0.36,0.42,3.6,1.545,0.181,0.336,0.149,0.030066445,7.535911602,0.226578073,0.117152104,4.194444444,1.255033557
"5156","723_33_CB","Oscularia steenbergensis","AIZOACEAE",-32.43322,19.174,"Cederberg","3","723","JS","33","8",5.72,1.69,0.43,0.46,4.1,1.609,0.174,0.28,0.131,0.03041958,8.247126437,0.250874126,0.108141703,3.930232558,1.13740458
"5157","723_33_CB","Oscularia steenbergensis","AIZOACEAE",-32.43322,19.174,"Cederberg","4","723","JS","33","6",5.31,1.69,0.37,0.49,3.4,1.634,0.16,0.828,0.364,0.030131827,9.2125,0.277589454,0.097919217,4.567567568,1.274725275
"5158","723_33_CB","Oscularia steenbergensis","AIZOACEAE",-32.43322,19.174,"Cederberg","1","723","JS","33","4",5.41,2.32,0.49,0.62,4.272,1.749,0.186,0.446,0.185,0.034380776,8.403225806,0.288909427,0.106346484,4.734693878,1.410810811
"5159","723_33_CB","Oscularia steenbergensis","AIZOACEAE",-32.43322,19.174,"Cederberg","5","723","JS","33","8",6.95,2.09,0.45,0.54,3.6,2.055,0.28,0.546,0.25,0.04028777,6.339285714,0.255395683,0.136253041,4.644444444,1.184
"5160","723_34_CB","Diospyros glabra","EBENACEAE",-32.43322,19.174,"Cederberg","1","723","JS","34","26",12.43,1.7,0.5,0.7,0.351,0.398,0.198,0.85,0.485,0.015929204,1.01010101,0.016090105,0.497487437,3.4,0.75257732
"5161","723_34_CB","Diospyros glabra","EBENACEAE",-32.43322,19.174,"Cederberg","4","723","JS","34","20",11.54,1.7,0.4,0.6,0.336,0.415,0.209,0.664,0.378,0.018110919,0.985645933,0.017850953,0.503614458,4.25,0.756613757
"5162","723_34_CB","Diospyros glabra","EBENACEAE",-32.43322,19.174,"Cederberg","3","723","JS","34","20",15.03,1.9,0.5,0.8,0.439,0.567,0.263,0.917,0.5,0.017498337,1.155893536,0.020226214,0.463844797,3.8,0.834
"5163","723_34_CB","Diospyros glabra","EBENACEAE",-32.43322,19.174,"Cederberg","2","723","JS","34","20",11.26,1.7,0.4,0.6,0.325,0.43,0.214,1.043,0.577,0.019005329,1.009345794,0.019182948,0.497674419,4.25,0.80762565
"5164","723_34_CB","Diospyros glabra","EBENACEAE",-32.43322,19.174,"Cederberg","5","723","JS","34","15",11.78,2,0.5,0.8,0.293,0.45,0.223,1.147,0.652,0.01893039,1.01793722,0.019269949,0.495555556,4,0.759202454
"5165","723_35_CB","Ischyrolepis capensis","RESTIONACEAE",-32.43288,19.17507,"Cederberg","3","723","JS","35","2",14.01,22.6,0.2,0.4,1.317,1.103,0.694,NA,NA,0.049536046,0.589337176,0.029193433,0.62919311,113,NA
"5166","723_35_CB","Ischyrolepis capensis","RESTIONACEAE",-32.43288,19.17507,"Cederberg","4","723","JS","35","1",4.71,28.6,0.2,0.6,1.249,0.5,0.287,NA,NA,0.060934183,0.742160279,0.04522293,0.574,143,NA
"5167","723_35_CB","Ischyrolepis capensis","RESTIONACEAE",-32.43288,19.17507,"Cederberg","5","723","JS","35","1",4.13,27.8,0.1,0.5,1.391,0.464,0.299,NA,NA,0.072397094,0.551839465,0.039951574,0.644396552,278,NA
"5168","723_35_CB","Ischyrolepis capensis","RESTIONACEAE",-32.43288,19.17507,"Cederberg","2","723","JS","35","1",6.43,16.6,0.4,1,1.116,0.548,0.341,NA,NA,0.053032659,0.607038123,0.032192846,0.622262774,41.5,NA
"5169","723_35_CB","Ischyrolepis capensis","RESTIONACEAE",-32.43288,19.17507,"Cederberg","1","723","JS","35","2",6.04,22.5,0.1,0.1,1.059,0.639,0.384,NA,NA,0.063576159,0.6640625,0.042218543,0.600938967,225,NA
"5170","723_36_CB","Leucadendron glaberrimum","PROTEACEAE",-32.43288,19.17507,"Cederberg","4","723","JS","36","10",8.41,2.6,0.4,0.6,0.617,0.606,0.271,0.985,0.479,0.032223543,1.236162362,0.039833532,0.447194719,6.5,1.056367432
"5171","723_36_CB","Leucadendron glaberrimum","PROTEACEAE",-32.43288,19.17507,"Cederberg","3","723","JS","36","10",9.5,2.4,0.5,0.7,0.645,0.663,0.285,0.976,0.48,0.03,1.326315789,0.039789474,0.429864253,4.8,1.033333333
"5172","723_36_CB","Leucadendron glaberrimum","PROTEACEAE",-32.43288,19.17507,"Cederberg","1","723","JS","36","10",9.26,2.4,0.4,0.6,0.547,0.647,0.288,0.825,0.388,0.031101512,1.246527778,0.038768898,0.445131376,6,1.12628866
"5173","723_36_CB","Leucadendron glaberrimum","PROTEACEAE",-32.43288,19.17507,"Cederberg","2","723","JS","36","10",6.93,2,0.4,0.7,0.629,0.464,0.188,0.874,0.439,0.027128427,1.468085106,0.03982684,0.405172414,5,0.990888383
"5174","723_36_CB","Leucadendron glaberrimum","PROTEACEAE",-32.43288,19.17507,"Cederberg","5","723","JS","36","10",12.54,3.1,0.4,0.8,0.753,0.9,0.401,1.246,0.59,0.031977671,1.244389027,0.039792663,0.445555556,7.75,1.111864407
"5175","723_37_CB","Leucadendron salignum","PROTEACEAE",-32.43068,19.15095,"Cederberg","5","723","JS","37","8",10.08,4,0.4,0.5,0.737,0.673,0.326,0.777,0.373,0.03234127,1.064417178,0.034424603,0.484398217,10,1.08310992
"5176","723_37_CB","Leucadendron salignum","PROTEACEAE",-32.43068,19.15095,"Cederberg","4","723","JS","37","10",8.16,3.7,0.2,0.3,0.423,0.449,0.219,0.669,0.308,0.026838235,1.050228311,0.028186275,0.487750557,18.5,1.172077922
"5177","723_37_CB","Leucadendron salignum","PROTEACEAE",-32.43068,19.15095,"Cederberg","3","723","JS","37","6",10.77,4.9,0.4,0.6,0.634,0.727,0.357,1.34,0.668,0.033147632,1.036414566,0.034354689,0.491059147,12.25,1.005988024
"5178","723_37_CB","Leucadendron salignum","PROTEACEAE",-32.43068,19.15095,"Cederberg","1","723","JS","37","10",8.71,3,0.3,0.4,0.541,0.459,0.187,0.717,0.355,0.021469575,1.454545455,0.031228473,0.407407407,10,1.01971831
"5179","723_37_CB","Leucadendron salignum","PROTEACEAE",-32.43068,19.15095,"Cederberg","2","723","JS","37","6",8.85,4.2,0.3,0.5,0.504,0.539,0.259,0.653,0.31,0.029265537,1.081081081,0.031638418,0.480519481,14,1.106451613
"5180","723_38_CB","Ischyrolepis gossypina","RESTIONACEAE",-32.43068,19.15095,"Cederberg","5","723","JS","38","3",10.13,36.9,0.08,0.08,0.861,0.92,0.577,NA,NA,0.056959526,0.594454073,0.033859822,0.627173913,461.25,NA
"5181","723_38_CB","Ischyrolepis gossypina","RESTIONACEAE",-32.43068,19.15095,"Cederberg","3","723","JS","38","1",5.27,36.8,0.1,0.4,0.738,0.48,0.313,NA,NA,0.059392789,0.533546326,0.031688805,0.652083333,368,NA
"5182","723_38_CB","Ischyrolepis gossypina","RESTIONACEAE",-32.43068,19.15095,"Cederberg","1","723","JS","38","1",9.69,41.9,0.2,0.5,0.881,0.771,0.497,NA,NA,0.05128999,0.551307847,0.028276574,0.64461738,209.5,NA
"5183","723_38_CB","Ischyrolepis gossypina","RESTIONACEAE",-32.43068,19.15095,"Cederberg","2","723","JS","38","1",5.68,30.8,0.2,0.4,0.644,0.454,0.304,NA,NA,0.053521127,0.493421053,0.026408451,0.669603524,154,NA
"5184","723_38_CB","Ischyrolepis gossypina","RESTIONACEAE",-32.43068,19.15095,"Cederberg","4","723","JS","38","1",4.1,29.5,0.1,0.3,0.568,0.281,0.2,NA,NA,0.048780488,0.405,0.019756098,0.711743772,295,NA
"5185","723_39_CB","Restio perplexus","RESTIONACEAE",-32.43068,19.15095,"Cederberg","1","723","JS","39","2",10.13,26.9,0.3,0.9,0.839,0.812,0.54,NA,NA,0.053307009,0.503703704,0.026850938,0.665024631,89.66666667,NA
"5186","723_39_CB","Restio perplexus","RESTIONACEAE",-32.43068,19.15095,"Cederberg","4","723","JS","39","3",5.82,14.7,0.2,0.6,0.701,0.404,0.259,NA,NA,0.044501718,0.55984556,0.024914089,0.641089109,73.5,NA
"5187","723_39_CB","Restio perplexus","RESTIONACEAE",-32.43068,19.15095,"Cederberg","3","723","JS","39","3",5.55,13.2,0.1,0.4,0.682,0.414,0.26,NA,NA,0.046846847,0.592307692,0.027747748,0.628019324,132,NA
"5188","723_39_CB","Restio perplexus","RESTIONACEAE",-32.43068,19.15095,"Cederberg","2","723","JS","39","3",9.15,23.8,0.1,0.4,0.767,0.836,0.532,NA,NA,0.058142077,0.571428571,0.033224044,0.636363636,238,NA
"5189","723_39_CB","Restio perplexus","RESTIONACEAE",-32.43068,19.15095,"Cederberg","5","723","JS","39","3",6.31,26.3,0.08,0.08,0.726,0.468,0.293,NA,NA,0.046434231,0.597269625,0.027733756,0.626068376,328.75,NA
"5190","723_4_CB","Eriocephalus africanus","ASTERACEAE",-32.44049,19.1929,"Cederberg","4","723","JS","4","50",3.59,0.8,0.08,0.08,0.812,0.235,0.078,0.845,0.557,0.021727019,2.012820513,0.043732591,0.331914894,10,0.517055655
"5191","723_4_CB","Eriocephalus africanus","ASTERACEAE",-32.44049,19.1929,"Cederberg","1","723","JS","4","50",4.13,1.18,0.07,0.07,0.635,0.199,0.076,0.35,0.341,0.018401937,1.618421053,0.029782082,0.381909548,16.85714286,0.026392962
"5192","723_4_CB","Eriocephalus africanus","ASTERACEAE",-32.44049,19.1929,"Cederberg","2","723","JS","4","50",3.23,0.96,0.13,0.14,0.743,0.165,0.06,0.513,0.235,0.018575851,1.75,0.03250774,0.363636364,7.384615385,1.182978723
"5193","723_4_CB","Eriocephalus africanus","ASTERACEAE",-32.44049,19.1929,"Cederberg","3","723","JS","4","50",2.23,0.71,0.09,0.09,0.728,0.148,0.052,0.71,0.485,0.023318386,1.846153846,0.043049327,0.351351351,7.888888889,0.463917526
"5194","723_4_CB","Eriocephalus africanus","ASTERACEAE",-32.44049,19.1929,"Cederberg","5","723","JS","4","50",4.09,0.89,0.11,0.12,0.871,0.292,0.101,1.026,0.696,0.024694377,1.891089109,0.046699267,0.345890411,8.090909091,0.474137931
"5195","723_40_CB","Restio filiformis","RESTIONACEAE",-32.43068,19.15095,"Cederberg","1","723","JS","40","2",5.05,41,0.07,0.07,0.745,0.51,0.317,NA,NA,0.062772277,0.608832808,0.038217822,0.621568627,585.7142857,NA
"5196","723_40_CB","Restio filiformis","RESTIONACEAE",-32.43068,19.15095,"Cederberg","2","723","JS","40","2",8.82,45.8,0.1,0.15,0.765,0.83,0.516,NA,NA,0.058503401,0.608527132,0.035600907,0.621686747,458,NA
"5197","723_40_CB","Restio filiformis","RESTIONACEAE",-32.43068,19.15095,"Cederberg","5","723","JS","40","2",7.68,48,0.1,0.1,0.917,0.751,0.463,NA,NA,0.060286458,0.622030238,0.0375,0.616511318,480,NA
"5198","723_40_CB","Restio filiformis","RESTIONACEAE",-32.43068,19.15095,"Cederberg","4","723","JS","40","2",4.13,27.3,0.1,0.1,0.76,0.387,0.229,NA,NA,0.055447942,0.689956332,0.038256659,0.591731266,273,NA
"5199","723_40_CB","Restio filiformis","RESTIONACEAE",-32.43068,19.15095,"Cederberg","3","723","JS","40","2",7.73,39,0.13,0.17,0.68,0.745,0.457,NA,NA,0.05912031,0.630196937,0.037257439,0.613422819,300,NA
"5200","723_41_CB","Leucadendron rubrum","PROTEACEAE",-32.43026,19.1515,"Cederberg","4","723","JS","41","7",4.55,2.83,0.36,0.39,0.412,0.192,0.103,0.663,0.322,0.022637363,0.86407767,0.01956044,0.536458333,7.861111111,1.059006211
"5201","723_41_CB","Leucadendron rubrum","PROTEACEAE",-32.43026,19.1515,"Cederberg","5","723","JS","41","7",3.65,2.45,0.31,0.34,0.402,0.147,0.085,0.943,0.494,0.023287671,0.729411765,0.016986301,0.578231293,7.903225806,0.908906883
"5202","723_41_CB","Leucadendron rubrum","PROTEACEAE",-32.43026,19.1515,"Cederberg","3","723","JS","41","5",8.97,6.07,0.45,0.5,0.484,0.456,0.242,1.296,0.601,0.026978818,0.884297521,0.023857302,0.530701754,13.48888889,1.15640599
"5203","723_41_CB","Leucadendron rubrum","PROTEACEAE",-32.43026,19.1515,"Cederberg","1","723","JS","41","6",8.91,5.47,0.35,0.42,0.445,0.437,0.233,0.821,0.396,0.026150393,0.875536481,0.022895623,0.533180778,15.62857143,1.073232323
"5204","723_41_CB","Leucadendron rubrum","PROTEACEAE",-32.43026,19.1515,"Cederberg","2","723","JS","41","4",9.76,5.61,0.59,0.64,0.451,0.489,0.275,1.936,0.885,0.02817623,0.778181818,0.02192623,0.562372188,9.508474576,1.187570621
"5205","723_42_CB","Pentaschistis curvifolia","POACEAE",-32.42965,19.15242,"Cederberg","1","723","JS","42","3",9.48,19.7,0.2,0.4,0.31,0.411,0.225,0.265,0.181,0.023734177,0.826666667,0.019620253,0.547445255,98.5,0.464088398
"5206","723_42_CB","Pentaschistis curvifolia","POACEAE",-32.42965,19.15242,"Cederberg","2","723","JS","42","3",10.63,18.4,0.2,0.4,0.275,0.515,0.307,0.275,0.192,0.028880527,0.67752443,0.019567262,0.596116505,92,0.432291667
"5207","723_42_CB","Pentaschistis curvifolia","POACEAE",-32.42965,19.15242,"Cederberg","5","723","JS","42","4",7.75,10.8,0.1,0.3,0.388,0.343,0.192,0.25,0.178,0.024774194,0.786458333,0.019483871,0.559766764,108,0.404494382
"5208","723_42_CB","Pentaschistis curvifolia","POACEAE",-32.42965,19.15242,"Cederberg","4","723","JS","42","3",9.12,18,0.2,0.4,0.244,0.252,0.146,0.415,0.269,0.016008772,0.726027397,0.011622807,0.579365079,90,0.542750929
"5209","723_42_CB","Pentaschistis curvifolia","POACEAE",-32.42965,19.15242,"Cederberg","3","723","JS","42","3",16.06,21.9,0.2,0.5,0.272,3.296,0.312,0.422,0.254,0.019427148,9.564102564,0.185803238,0.094660194,109.5,0.661417323
"5210","723_43_CB","Agathosma capensis","RUTACEAE",-32.42965,19.15242,"Cederberg","4","723","JS","43","150",6.05,0.51,0.12,0.16,0.218,0.152,0.078,0.244,0.152,0.012892562,0.948717949,0.012231405,0.513157895,4.25,0.605263158
"5211","723_43_CB","Agathosma capensis","RUTACEAE",-32.42965,19.15242,"Cederberg","5","723","JS","43","175",8.17,0.49,0.13,0.14,0.225,0.257,0.129,0.154,0.092,0.015789474,0.992248062,0.015667075,0.501945525,3.769230769,0.673913043
"5212","723_43_CB","Agathosma capensis","RUTACEAE",-32.42965,19.15242,"Cederberg","3","723","JS","43","150",6.45,0.74,0.11,0.13,0.232,0.187,0.098,0.556,0.399,0.015193798,0.908163265,0.01379845,0.524064171,6.727272727,0.393483709
"5213","723_43_CB","Agathosma capensis","RUTACEAE",-32.42965,19.15242,"Cederberg","2","723","JS","43","150",3.6,0.26,0.08,0.09,0.133,0.128,0.062,0.32,0.212,0.017222222,1.064516129,0.018333333,0.484375,3.25,0.509433962
"5214","723_43_CB","Agathosma capensis","RUTACEAE",-32.42965,19.15242,"Cederberg","1","723","JS","43","150",7.3,0.44,0.1,0.14,0.193,0.224,0.111,0.249,0.146,0.015205479,1.018018018,0.015479452,0.495535714,4.4,0.705479452
"5215","723_5_CB","Antimima dasyphylla","AIZOACEAE",-32.44049,19.1929,"Cederberg","1","723","JS","5","50",5.06,0.33,0.22,0.25,1.01,0.641,0.13,0.827,0.513,0.0256917,3.930769231,0.100988142,0.202808112,1.5,0.61208577
